Timestamp,Value
1765737112.7821736,1
1765737112.78234,1
1765737112.7825055,1
1765737112.7826355,1
1765737112.7827966,1
1765737112.7843716,1
1765737112.7846708,1
1765737112.7848423,1
1765737112.785745,1
1765737112.7862756,1
1765737112.7865434,1
1765737112.7866976,1
1765737112.7868903,1
1765737112.7870357,1
1765737112.7883022,1
1765737112.7886586,1
1765737112.7889132,1
1765737112.7893915,1
1765737112.7895398,1
1765737112.789675,1
1765737112.7898853,1
1765737112.7900975,1
1765737112.7903693,1
1765737112.7905455,1
1765737112.7906995,1
1765737112.7908566,1
1765737112.7910962,1
1765737112.792564,1
1765737112.7928686,1
1765737112.7931676,1
1765737112.793416,1
1765737112.7935653,1
1765737112.79371,1
1765737112.7938464,1
1765737112.794025,1
1765737112.7941754,1
1765737112.7943323,1
1765737112.7945633,1
1765737112.7946885,1
1765737112.7948363,1
1765737112.7949727,1
1765737112.7951376,1
1765737112.7952838,1
1765737112.795507,1
1765737112.7962475,1
1765737112.7969162,1
1765737112.7974012,1
1765737112.7975414,1
1765737112.7977128,1
1765737112.797861,1
1765737112.7980387,1
1765737112.7981775,1
1765737112.798325,1
1765737112.7985556,1
1765737112.7986887,1
1765737112.7988741,1
1765737112.7990577,1
1765737112.7992644,1
1765737112.7996447,1
1765737112.800195,1
1765737112.800885,1
1765737112.8012826,1
1765737112.80144,1
1765737112.801615,1
1765737112.801742,1
1765737112.8019168,1
1765737112.8020647,1
1765737112.802184,1
1765737112.802295,1
1765737112.802454,1
1765737112.8025813,1
1765737112.8026946,1
1765737112.8028457,1
1765737112.8029816,1
1765737112.8031487,1
1765737112.8033028,1
1765737112.8035195,1
1765737112.8038132,1
1765737112.8047924,1
1765737112.8051996,1
1765737112.8054397,1
1765737112.8056538,1
1765737112.805806,1
1765737112.8061173,1
1765737112.806342,1
1765737112.8064945,1
1765737112.8066266,1
1765737112.8067622,1
1765737112.806892,1
1765737112.8070548,1
1765737112.8071904,1
1765737112.8073819,1
1765737112.8075213,1
1765737112.8076582,1
1765737112.8078048,1
1765737112.8079224,1
1765737112.8083162,1
1765737112.8089259,1
1765737112.8091967,1
1765737112.809499,1
1765737112.8096685,1
1765737112.809793,1
1765737112.8099062,1
1765737112.8100603,1
1765737112.8101969,1
1765737112.810325,1
1765737112.8104732,1
1765737112.810596,1
1765737112.8107355,1
1765737112.8108509,1
1765737112.8109705,1
1765737112.8110986,1
1765737112.8112192,1
1765737112.81132,1
1765737112.81143,1
1765737112.811553,1
1765737112.8116982,1
1765737112.8118994,1
1765737112.8120203,1
1765737112.8121822,1
1765737112.812661,1
1765737112.8128178,1
1765737112.8130653,1
1765737112.8133428,1
1765737112.8134844,1
1765737112.8136296,1
1765737112.8137805,1
1765737112.8139305,1
1765737112.8140686,1
1765737112.8141782,1
1765737112.8143117,1
1765737112.814446,1
1765737112.8145719,1
1765737112.8146863,1
1765737112.8148375,1
1765737112.8149707,1
1765737112.8150942,1
1765737112.8153267,1
1765737112.815438,1
1765737112.8155499,1
1765737112.8156781,1
1765737112.8158088,1
1765737112.8160906,1
1765737112.816548,1
1765737112.8169656,1
1765737112.8172219,1
1765737112.8173738,1
1765737112.8175094,1
1765737112.8176463,1
1765737112.8177845,1
1765737112.8179097,1
1765737112.8180418,1
1765737112.818188,1
1765737112.8183103,1
1765737112.8184412,1
1765737112.8185859,1
1765737112.818706,1
1765737112.8189182,1
1765737112.8190517,1
1765737112.8192031,1
1765737112.819336,1
1765737112.8194609,1
1765737112.8196132,1
1765737112.8197608,1
1765737112.819892,1
1765737112.8200295,1
1765737112.8201487,1
1765737112.8202755,1
1765737112.820424,1
1765737112.8207884,1
1765737112.8210852,1
1765737112.8212426,1
1765737112.8213706,1
1765737112.821477,1
1765737112.8216326,1
1765737112.8217688,1
1765737112.8218849,1
1765737112.8221397,1
1765737112.822262,1
1765737112.8223813,1
1765737112.8225193,1
1765737112.8226366,1
1765737112.8227882,1
1765737112.8229055,1
1765737112.8230367,1
1765737112.823267,1
1765737112.8233895,1
1765737112.8235123,1
1765737112.823621,1
1765737112.8237529,1
1765737112.8238657,1
1765737112.8239937,1
1765737112.8241081,1
1765737112.8242233,1
1765737112.8243296,1
1765737112.824469,1
1765737112.8245897,1
1765737112.8252668,1
1765737112.8255532,1
1765737112.8257098,1
1765737112.8258457,1
1765737112.8259745,1
1765737112.8260994,1
1765737112.8262515,1
1765737112.82641,1
1765737112.8265443,1
1765737112.8266873,1
1765737112.826794,1
1765737112.8269136,1
1765737112.8270435,1
1765737112.827174,1
1765737112.8272915,1
1765737112.8273973,1
1765737112.8275223,1
1765737112.8276386,1
1765737112.8277767,1
1765737112.827908,1
1765737112.8281257,1
1765737112.8282518,1
1765737112.8283758,1
1765737112.8285189,1
1765737112.8286436,1
1765737112.8288083,1
1765737112.8291109,1
1765737112.8293517,1
1765737112.829508,1
1765737112.8296616,1
1765737112.8298059,1
1765737112.8299475,1
1765737112.8300736,1
1765737112.830238,1
1765737112.8304396,1
1765737112.8305671,1
1765737112.8306878,1
1765737112.8308363,1
1765737112.8309832,1
1765737112.831127,1
1765737112.831331,1
1765737112.8315167,1
1765737112.8316865,1
1765737112.8318245,1
1765737112.8319468,1
1765737112.8320718,1
1765737112.832222,1
1765737112.8323598,1
1765737112.8324897,1
1765737112.8326082,1
1765737112.8327382,1
1765737112.8328927,1
1765737112.8332021,1
1765737112.8334208,1
1765737112.8336437,1
1765737112.833845,1
1765737112.8341517,1
1765737112.8343055,1
1765737112.8344622,1
1765737112.8345873,1
1765737112.8348217,1
1765737112.834965,1
1765737112.8351166,1
1765737112.8352325,1
1765737112.835372,1
1765737112.8354876,1
1765737112.835596,1
1765737112.835698,1
1765737112.8358197,1
1765737112.8359458,1
1765737112.836089,1
1765737112.836245,1
1765737112.8363702,1
1765737112.8365104,1
1765737112.8366477,1
1765737112.8367686,1
1765737112.8369048,1
1765737112.8373058,1
1765737112.837539,1
1765737112.8377838,1
1765737112.8384438,1
1765737112.8385794,1
1765737112.8386984,1
1765737112.8388472,1
1765737112.8389742,1
1765737112.8391263,1
1765737112.8392518,1
1765737112.8393705,1
1765737112.8395064,1
1765737112.83962,1
1765737112.8397336,1
1765737112.8398378,1
1765737112.8399508,1
1765737112.8400881,1
1765737112.8402107,1
1765737112.840329,1
1765737112.8404772,1
1765737112.8405719,1
1765737112.840673,1
1765737112.8408139,1
1765737112.8410184,1
1765737112.8411489,1
1765737112.8413014,1
1765737112.8416667,1
1765737112.8418176,1
1765737112.8419719,1
1765737112.8421226,1
1765737112.8422632,1
1765737112.842407,1
1765737112.8425665,1
1765737112.842716,1
1765737112.8428392,1
1765737112.842975,1
1765737112.8431158,1
1765737112.8432722,1
1765737112.8434148,1
1765737112.8435254,1
1765737112.843665,1
1765737112.8437862,1
1765737112.8439493,1
1765737112.8442082,1
1765737112.8443327,1
1765737112.8444493,1
1765737112.8445876,1
1765737112.844696,1
1765737112.8448236,1
1765737112.8449368,1
1765737112.8450842,1
1765737112.845215,1
1765737112.8453376,1
1765737112.845492,1
1765737112.845736,1
1765737112.8459494,1
1765737112.8460937,1
1765737112.846267,1
1765737112.8464243,1
1765737112.8465397,1
1765737112.846674,1
1765737112.8467965,1
1765737112.847268,1
1765737112.8475738,1
1765737112.847717,1
1765737112.8478444,1
1765737112.8479698,1
1765737112.8481266,1
1765737112.8482509,1
1765737112.8483713,1
1765737112.8484895,1
1765737112.8486094,1
1765737112.8487406,1
1765737112.8488767,1
1765737112.84902,1
1765737112.8491864,1
1765737112.8493133,1
1765737112.8494644,1
1765737112.8495982,1
1765737112.8500774,1
1765737112.8504202,1
1765737112.8506503,1
1765737112.8509238,1
1765737112.8511908,1
1765737112.8513105,1
1765737112.8514223,1
1765737112.8515632,1
1765737112.8517087,1
1765737112.8518596,1
1765737112.8519876,1
1765737112.8521109,1
1765737112.8522182,1
1765737112.8523483,1
1765737112.8525052,1
1765737112.8526447,1
1765737112.8527591,1
1765737112.8528743,1
1765737112.852989,1
1765737112.853185,1
1765737112.853322,1
1765737112.8534586,1
1765737112.8535762,1
1765737112.8537176,1
1765737112.854726,1
1765737112.8550994,1
1765737112.8553689,1
1765737112.8555276,1
1765737112.855712,1
1765737112.8558698,1
1765737112.8560193,1
1765737112.8562074,1
1765737112.8563488,1
1765737112.856502,1
1765737112.856656,1
1765737112.856786,1
1765737112.856906,1
1765737112.8570716,1
1765737112.857246,1
1765737112.8573735,1
1765737112.8575408,1
1765737112.857698,1
1765737112.857828,1
1765737112.8586886,1
1765737112.859642,1
1765737112.8598382,1
1765737112.859992,1
1765737112.8601606,1
1765737112.86032,1
1765737112.860477,1
1765737112.8606026,1
1765737112.8607497,1
1765737112.8608847,1
1765737112.8611312,1
1765737112.861296,1
1765737112.8614366,1
1765737112.8615773,1
1765737112.8617234,1
1765737112.8618722,1
1765737112.8620002,1
1765737112.8634229,1
1765737112.86384,1
1765737112.8640652,1
1765737112.8642676,1
1765737112.8649204,1
1765737112.8653405,1
1765737112.8655312,1
1765737112.8657002,1
1765737112.8658798,1
1765737112.8660274,1
1765737112.8661687,1
1765737112.8663328,1
1765737112.8670676,1
1765737112.8673046,1
1765737112.8676825,1
1765737112.8678758,1
1765737112.8680522,1
1765737112.868299,1
1765737112.8685389,1
1765737112.868821,1
1765737112.868968,1
1765737112.8690994,1
1765737112.8692474,1
1765737112.869408,1
1765737112.8696635,1
1765737112.8697932,1
1765737112.8699305,1
1765737112.870066,1
1765737112.8701978,1
1765737112.8703167,1
1765737112.870786,1
1765737112.871246,1
1765737112.8716476,1
1765737112.8718843,1
1765737112.872047,1
1765737112.8722281,1
1765737112.872458,1
1765737112.8726232,1
1765737112.8728044,1
1765737112.872953,1
1765737112.8731153,1
1765737112.8732665,1
1765737112.8733938,1
1765737112.8735278,1
1765737112.8737411,1
1765737112.8738582,1
1765737112.8739984,1
1765737112.8741457,1
1765737112.8742774,1
1765737112.8743858,1
1765737112.8744812,1
1765737112.8748093,1
1765737112.8755252,1
1765737112.8757775,1
1765737112.875993,1
1765737112.8761687,1
1765737112.8763645,1
1765737112.8765087,1
1765737112.8766608,1
1765737112.8768938,1
1765737112.8770459,1
1765737112.8771832,1
1765737112.877294,1
1765737112.877415,1
1765737112.877669,1
1765737112.877802,1
1765737112.8779511,1
1765737112.8782673,1
1765737112.8784363,1
1765737112.878596,1
1765737112.8787482,1
1765737112.8800895,1
1765737112.8804603,1
1765737112.8807747,1
1765737112.8809488,1
1765737112.881186,1
1765737112.8813806,1
1765737112.881664,1
1765737112.8818202,1
1765737112.8819823,1
1765737112.8821435,1
1765737112.8822858,1
1765737112.8824234,1
1765737112.8825772,1
1765737112.8841908,1
1765737112.884435,1
1765737112.884694,1
1765737112.8849115,1
1765737112.8852785,1
1765737112.885588,1
1765737112.88577,1
1765737112.8860369,1
1765737112.8861737,1
1765737112.8862894,1
1765737112.8864274,1
1765737112.8865678,1
1765737112.8867164,1
1765737112.8868704,1
1765737112.8870459,1
1765737112.8875082,1
1765737112.887815,1
1765737112.888089,1
1765737112.8882854,1
1765737112.8885095,1
1765737112.8887227,1
1765737112.8888447,1
1765737112.8889863,1
1765737112.8891068,1
1765737112.8892467,1
1765737112.8893912,1
1765737112.8895001,1
1765737112.8896427,1
1765737112.8897738,1
1765737112.8899035,1
1765737112.8900445,1
1765737112.890219,1
1765737112.890361,1
1765737112.8904843,1
1765737112.890604,1
1765737112.8907416,1
1765737112.8908753,1
1765737112.89099,1
1765737112.8911474,1
1765737112.8915026,1
1765737112.8927917,1
1765737112.8932347,1
1765737112.8934581,1
